pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
CU,9/17/20,81.7,1.37,5.89,Framber Valdez,665750,664285,strikeout,called_strike,,,,,8,Leody Taveras called out on strikes.  ,R,R,L,HOU,TEX,S,2,null,1,2,2020,-1.1,-1.5,0.09,2.07,null,null,null,2,5,Top,null,null,,,455117,,null,-0.680881944,-118.9204135,0.857589694,-10.52640384,26.20971668,-46.25296144,3.55,1.68,null,null,null,80.6,3062,5.9,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.62,null,null,0,1,0,0,null,35,4,Curveball,2,0,0,2,0,2,0,2,Standard,Standard
CU,9/17/20,79.1,1.69,5.74,Framber Valdez,665750,664285,null,foul,,,,,13,null,R,R,L,HOU,TEX,S,null,null,1,1,2020,-1.2,-1.4,-0.43,1.5,null,null,null,2,5,Top,null,null,,,455117,,null,-2.403268097,-115.1533631,0.193937353,-9.879014113,24.83706099,-44.44500082,3.45,1.69,3,66.7,-34,78.2,3007,6,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.48,null,null,null,null,null,null,null,35,3,Curveball,2,0,0,2,0,2,0,2,Standard,Standard
CU,9/17/20,81.5,1.42,5.83,Framber Valdez,425772,664285,strikeout,swinging_strike,,,,,13,Jeff Mathis strikes out swinging.  ,R,R,L,HOU,TEX,S,2,null,1,2,2020,-1.1,-1.3,-0.5,0.97,null,null,null,1,5,Top,null,null,,,455117,,null,-2.149483952,-118.5890288,-1.709966673,-10.01632087,25.83655924,-44.27691342,3.15,1.5,null,null,null,80.5,3151,6,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.55,null,null,0,1,0,0,null,34,4,Curveball,2,0,0,2,0,2,0,2,Standard,Standard
CU,9/17/20,80.7,1.63,5.83,Framber Valdez,425772,664285,null,called_strike,,,,,6,null,R,R,L,HOU,TEX,S,null,null,1,0,2020,-1.2,-1.3,0.54,1.96,null,null,null,1,5,Top,null,null,,,455117,,null,-0.118095844,-117.4227753,0.632553864,-11.07116252,25.3636373,-44.5696708,3.03,1.36,null,null,null,79.7,3044,5.9,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.58,null,null,null,null,null,null,null,34,2,Curveball,2,0,0,2,0,2,0,2,Standard,Strategic
CU,9/17/20,78.2,1.67,5.73,Framber Valdez,425772,664285,null,ball,,,,,12,null,R,R,L,HOU,TEX,B,null,null,0,0,2020,-1.1,-1.3,0.95,2.32,null,null,null,1,5,Top,null,null,,,455117,,null,0.411485742,-113.7527646,1.980505647,-9.300795204,23.33233102,-44.02739338,3.05,1.37,null,null,null,77.3,2830,5.9,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.57,null,null,null,null,null,null,null,34,1,Curveball,2,0,0,2,0,2,0,2,Standard,Standard
CU,9/17/20,81.4,1.58,5.83,Framber Valdez,642201,664285,strikeout,swinging_strike_blocked,,,,,13,Eli White strikes out swinging.  ,R,R,L,HOU,TEX,S,2,null,1,2,2020,-1.3,-1.1,-0.76,0.88,null,null,null,0,5,Top,null,null,,,455117,,null,-2.740540371,-118.5016894,-2.21323462,-11.43920418,26.21859838,-42.60391606,3.37,1.6,null,null,null,80.3,3115,5.9,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.63,null,null,0,1,0,0,null,33,4,Curveball,2,0,0,2,0,2,0,2,Standard,Strategic
CU,9/17/20,77.4,1.79,5.93,Framber Valdez,642201,664285,null,called_strike,,,,,2,null,R,R,L,HOU,TEX,S,null,null,0,0,2020,-1.2,-1.3,0.18,3.01,null,null,null,0,5,Top,null,null,,,455117,,null,-1.283752352,-112.4942827,3.158879593,-9.570184539,23.57515763,-43.91843558,3.4,1.61,null,null,null,76.2,2900,5.8,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.66,null,null,null,null,null,null,null,33,1,Curveball,2,0,0,2,0,2,0,2,Standard,Standard
CU,9/17/20,80.8,0.7,5.89,Framber Valdez,660731,664285,strikeout,called_strike,,,,,5,Anderson Tejeda called out on strikes.  ,R,R,L,HOU,TEX,S,2,null,2,2,2020,-1.2,-1.5,-0.02,2.49,null,608336,null,2,4,Top,null,null,,,455117,,null,0.728404885,-117.630639,1.898900763,-11.40267732,25.03040586,-46.19611663,3.23,1.59,null,null,null,80,3059,6,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.51,null,null,0,1,0,0,null,29,5,Curveball,2,0,0,2,0,2,0,2,Standard,Standard
CU,9/17/20,80.3,1.06,5.73,Framber Valdez,660731,664285,null,swinging_strike_blocked,,,,,13,null,R,R,L,HOU,TEX,S,null,null,2,1,2020,-1,-1.3,-0.75,0.87,null,608336,null,2,4,Top,null,null,,,455117,,null,-2.047377564,-116.8986669,-1.442063918,-8.990592081,24.87746436,-44.22047653,3.45,1.65,null,null,null,80.2,3081,6.5,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,53.99,null,null,null,null,null,null,null,29,4,Curveball,2,0,0,2,0,2,0,2,Standard,Standard
CU,9/17/20,80.1,0.84,5.77,Framber Valdez,660731,664285,null,ball,,,,,13,null,R,R,L,HOU,TEX,B,null,null,1,0,2020,-1.4,-1,-0.89,1.11,null,608336,null,2,4,Top,null,null,,,455117,,null,-1.222077385,-116.6279439,-1.675647245,-12.11814309,24.74149478,-40.89589984,3.19,1.62,null,null,null,79.4,3061,6.1,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.43,null,null,null,null,null,null,null,29,2,Curveball,2,0,0,2,0,2,0,2,Standard,Standard
CU,9/17/20,80.9,0.88,5.86,Framber Valdez,660731,664285,null,ball,,,,,13,null,R,R,L,HOU,TEX,B,null,null,0,0,2020,-1.5,-0.9,-1.2,1.95,null,608336,null,2,4,Top,null,null,,,455117,,null,-1.799632415,-117.8176726,-0.331980415,-13.37875996,24.30710652,-40.6006229,3.23,1.6,null,null,null,80.3,3104,6,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.47,null,null,null,null,null,null,null,29,1,Curveball,2,0,0,2,0,2,0,2,Standard,Standard
CU,9/17/20,80,1.07,5.77,Framber Valdez,665947,664285,null,ball,,,,,13,null,R,R,L,HOU,TEX,B,null,null,0,0,2020,-1.1,-1,-1.25,0.75,null,608336,null,1,4,Top,null,null,,,455117,,null,-2.960448529,-116.5329222,-2.431361081,-9.744851079,23.59274663,-40.9323742,3.56,1.64,null,null,null,79.9,2970,6.3,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.18,null,null,null,null,null,null,null,28,1,Curveball,2,0,0,2,0,2,0,2,Standard,Standard
CU,9/17/20,79.3,1.47,5.81,Framber Valdez,596059,664285,null,ball,,,,,13,null,R,L,L,HOU,TEX,B,null,null,1,0,2020,-1.1,-1,-2.28,1.45,null,null,608336,0,4,Top,null,null,,,455117,,null,-6.200119691,-115.3258179,-0.744983349,-8.053811582,23.6010528,-41.43126414,3.05,1.39,null,null,null,78.6,2989,6.1,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.43,null,null,null,null,null,null,null,27,2,Curveball,2,0,0,2,0,2,0,2,Infield shift,Strategic
CU,9/17/20,80.6,1.69,5.8,Framber Valdez,608336,664285,walk,ball,,,,,13,Joey Gallo walks.  ,R,L,L,HOU,TEX,B,null,null,3,2,2020,-1.1,-1.2,-0.51,0.94,null,null,null,0,4,Top,null,null,,,455117,,null,-2.804631782,-117.2755214,-1.858523268,-9.308171505,24.79962842,-42.54120086,3.39,1.59,null,null,null,79.7,3017,5.9,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.56,null,null,0.7,1,0,0,null,26,6,Curveball,2,0,0,2,0,2,0,2,Infield shift,Strategic
CU,9/17/20,78.8,1.85,5.97,Framber Valdez,665750,664285,null,ball,,,,,6,null,R,R,L,HOU,TEX,B,null,null,0,0,2020,-1,-1.2,0.76,2.13,null,null,null,0,3,Top,null,null,,,455117,,null,-0.515160926,-114.7676503,0.6517501,-8.647427025,22.85097765,-42.68462868,3.33,1.57,null,null,null,77.8,2912,5.7,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.81,null,null,null,null,null,null,null,19,1,Curveball,2,0,0,2,0,2,0,2,Standard,Standard
CU,9/17/20,81.5,0.63,5.83,Framber Valdez,425772,664285,strikeout,swinging_strike,,,,,7,Jeff Mathis strikes out swinging.  ,R,R,L,HOU,TEX,S,2,null,0,2,2020,-1.3,-1.2,-0.57,1.38,null,null,660731,2,2,Top,null,null,,,455117,,null,-0.116067615,-118.6308989,-1.033796855,-12.40597596,26.97942814,-43.07392231,3.15,1.5,null,null,null,80.5,3171,6,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.5,null,null,0,1,0,0,null,12,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/17/20,80.5,0.7,5.82,Framber Valdez,425772,664285,null,foul,,,,,5,null,R,R,L,HOU,TEX,S,null,null,0,2,2020,-1.2,-1.3,0.1,2.02,null,null,660731,2,2,Top,null,null,,,455117,,null,0.950081973,-117.2190679,0.77527113,-11.19231496,25.32932164,-44.36987114,3.15,1.5,3,67.2,-48,79.6,2954,5.9,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.57,null,null,null,null,null,null,null,12,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/17/20,80.4,0.7,5.81,Framber Valdez,642201,664285,strikeout,swinging_strike_blocked,,,,,13,Eli White strikes out swinging.  ,R,R,L,HOU,TEX,S,2,null,2,2,2020,-1.3,-1.1,-1.54,0.58,null,null,660731,1,2,Top,null,null,,,455117,,null,-2.50271901,-116.9585529,-2.775825341,-11.13227296,24.88631569,-41.59942031,3.37,1.6,null,null,null,79.1,3010,5.7,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.78,null,null,0,1,0,0,null,11,5,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/17/20,80.6,0.64,5.81,Framber Valdez,642201,664285,null,blocked_ball,,,,,13,null,R,R,L,HOU,TEX,B,null,null,1,2,2020,-1,-1.3,-2.02,-0.14,null,null,660731,1,2,Top,null,null,,,455117,,null,-3.959700303,-117.249622,-3.946854727,-8.064227998,25.32983996,-43.36760204,3.38,1.61,null,null,null,78.6,2995,5.2,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,55.25,null,null,null,null,null,null,null,11,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/17/20,79.1,0.86,5.76,Framber Valdez,642201,664285,null,ball,,,,,14,null,R,R,L,HOU,TEX,B,null,null,0,2,2020,-1.2,-1.3,1.09,1.53,null,null,660731,1,2,Top,null,null,,,455117,,null,2.703495465,-115.0267026,0.091322224,-11.04552942,24.42305686,-43.79173629,3.38,1.61,null,null,null,78.1,2909,6,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.54,null,null,null,null,null,null,null,11,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/17/20,78.9,0.91,5.78,Framber Valdez,642201,664285,null,swinging_strike,,,,,13,null,R,R,L,HOU,TEX,S,null,null,0,1,2020,-1,-1.3,-0.68,1.39,null,null,660731,1,2,Top,null,null,,,455117,,null,-1.587212479,-114.8861769,-0.274313192,-8.476085035,23.43442726,-43.71941437,3.37,1.6,null,null,null,78.3,2896,6.1,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.42,null,null,null,null,null,null,null,11,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/17/20,78.3,0.73,5.8,Framber Valdez,660731,664285,null,ball,,,,,9,null,R,R,L,HOU,TEX,B,null,null,1,1,2020,-1.3,-1.3,0.67,1.64,null,null,null,1,2,Top,null,null,,,455117,,null,2.175906498,-113.8935334,0.330592326,-11.29255055,23.13268878,-43.58647124,3.09,1.46,null,null,null,77.5,3027,6,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.5,null,null,null,null,null,null,null,10,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/17/20,79.5,0.96,5.83,Framber Valdez,660731,664285,null,called_strike,,,,,6,null,R,R,L,HOU,TEX,S,null,null,1,0,2020,-1.2,-1.1,0.63,2.09,null,null,null,1,2,Top,null,null,,,455117,,null,1.468342751,-115.742331,0.674791453,-10.76346624,23.39631741,-42.52917701,3.12,1.57,null,null,null,78.4,2995,5.7,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.79,null,null,null,null,null,null,null,10,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/17/20,79,0.97,5.73,Framber Valdez,660731,664285,null,ball,,,,,13,null,R,R,L,HOU,TEX,B,null,null,0,0,2020,-1.2,-1.2,-0.49,1.12,null,null,null,1,2,Top,null,null,,,455117,,null,-0.94180862,-115.0605603,-0.926923552,-10.4037941,23.78186828,-42.94872607,3.17,1.49,null,null,null,78.3,2930,6,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.48,null,null,null,null,null,null,null,10,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/17/20,79.8,0.82,5.84,Framber Valdez,665947,664285,field_out,hit_into_play,,,,,8,Sherten Apostel grounds out to first baseman Yuli Gurriel.  ,R,R,L,HOU,TEX,X,3,ground_ball,2,2,2020,-1.4,-1.2,0.1,2.23,null,null,null,0,2,Top,164.64,166.16,,,455117,,null,1.007258798,-116.1509259,1.208021513,-12.48807726,24.53279418,-43.69303789,3.55,1.63,2,75.1,-39,79.7,3032,6.5,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,53.98,0.093,0.084,0,1,0,0,2,9,5,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/17/20,81.6,0.66,5.98,Framber Valdez,596059,664285,strikeout,swinging_strike_blocked,,,,,13,Rougned Odor strikes out swinging.  ,R,L,L,HOU,TEX,S,2,null,2,2,2020,-1.1,-1.1,-1.98,0.73,665750,null,669256,2,1,Top,null,null,,,455117,,null,-3.698600635,-118.68984,-2.941719311,-9.905732036,26.17708982,-42.30839111,3.03,1.39,null,null,null,80.6,3085,6,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.49,null,null,0,1,0,0,null,5,5,Curveball,0,0,0,0,0,0,0,0,Infield shift,Strategic
CU,9/17/20,79.5,0.83,5.79,Framber Valdez,596059,664285,null,foul,,,,,8,null,R,L,L,HOU,TEX,S,null,null,2,0,2020,-1.1,-1.2,0.05,1.79,665750,null,669256,2,1,Top,null,null,,,455117,,null,0.28107578,-115.7634506,0.358134292,-9.536794052,24.02143221,-43.51706758,3.03,1.39,2,73.1,-36,79.2,2910,6.3,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.18,null,null,null,null,null,null,null,5,3,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,9/17/20,80.2,1,5.68,Framber Valdez,596059,664285,null,ball,,,,,13,null,R,L,L,HOU,TEX,B,null,null,1,0,2020,-1.4,-1,-1.32,0.44,null,665750,669256,2,1,Top,null,null,,,455117,,null,-2.531214958,-116.634868,-2.774193136,-11.59485073,26.36663105,-41.1178273,3.09,1.4,null,null,null,78.1,2902,5.3,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,55.2,null,null,null,null,null,null,null,5,2,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,9/17/20,79.1,0.75,5.82,Framber Valdez,596059,664285,null,ball,,,,,13,null,R,L,L,HOU,TEX,B,null,null,0,0,2020,-1.2,-1.1,-1.77,1.11,null,665750,669256,2,1,Top,null,null,,,455117,,null,-3.223195084,-115.1331705,-1.237627818,-9.913575859,25.08598904,-42.17984276,3.07,1.4,null,null,null,78.2,2926,6,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.49,null,null,null,null,null,null,null,5,1,Curveball,0,0,0,0,0,0,0,0,Infield shift,Strategic
CU,9/17/20,81.2,0.76,5.84,Framber Valdez,608336,664285,strikeout,swinging_strike_blocked,,,,,13,Joey Gallo strikes out swinging.  ,R,L,L,HOU,TEX,S,2,null,2,2,2020,-1.1,-1.3,-0.84,0.81,null,665750,669256,1,1,Top,null,null,,,455117,,null,-1.462385293,-118.229869,-2.058309296,-9.879135303,25.93575563,-44.05882227,3.58,1.68,null,null,null,80.4,3096,6.1,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.43,null,null,0,1,0,0,null,4,5,Curveball,0,0,0,0,0,0,0,0,Infield shift,Strategic
CU,9/17/20,79.4,0.76,5.83,Framber Valdez,608336,664285,null,swinging_strike,,,,,7,null,R,L,L,HOU,TEX,S,null,null,2,1,2020,-1.1,-1.1,-0.42,1.93,null,665750,669256,1,1,Top,null,null,,,455117,,null,-0.585440626,-115.6030533,0.297277313,-9.430208631,23.46192728,-42.16178742,3.58,1.68,null,null,null,78.7,2877,5.9,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.56,null,null,null,null,null,null,null,4,4,Curveball,0,0,0,0,0,0,0,0,Infield shift,Strategic
CU,9/17/20,79.1,0.9,5.82,Framber Valdez,608336,664285,null,called_strike,,,,,8,null,R,L,L,HOU,TEX,S,null,null,0,0,2020,-1.2,-1,0.23,1.72,null,665750,669256,1,1,Top,null,null,,,455117,,null,0.862480247,-115.2611445,-0.331880285,-11.22557439,22.66558812,-40.93909476,3.41,1.57,null,null,null,78.8,2813,6.1,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.36,null,null,null,null,null,null,null,4,1,Curveball,0,0,0,0,0,0,0,0,Infield shift,Strategic
CU,9/17/20,79.6,1,5.75,Framber Valdez,643396,664285,strikeout,swinging_strike,,,,,14,Isiah Kiner-Falefa strikes out swinging.  ,R,R,L,HOU,TEX,S,2,null,1,2,2020,-1.2,-1.2,0.57,1.02,null,null,665750,0,1,Top,null,null,,,455117,,null,1.31783278,-115.91944,-1.405543992,-11.1251948,23.9581404,-42.44724599,3.21,1.5,null,null,null,78.9,2858,6,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.51,null,null,0,1,0,0,null,2,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/17/20,79.3,0.74,5.86,Framber Valdez,643396,664285,null,ball,,,,,12,null,R,R,L,HOU,TEX,B,null,null,0,2,2020,-1.1,-1.2,1.88,2.43,null,null,665750,0,1,Top,null,null,,,455117,,null,4.440972467,-115.3672825,1.604727384,-10.3170548,23.59893012,-43.46401894,3.08,1.39,3,null,null,78.7,2748,6.1,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.42,null,null,null,null,null,null,null,2,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/17/20,79.2,0.92,5.78,Framber Valdez,643396,664285,null,foul,,,,,13,null,R,R,L,HOU,TEX,S,null,null,0,1,2020,-1.1,-1.1,-0.98,1.69,null,null,665750,0,1,Top,null,null,,,455117,,null,-2.155551128,-115.3332618,-0.128903542,-9.048099678,22.08102465,-41.96218203,3.21,1.5,2,69.8,-30,78.9,2905,6.1,631435,664285,455117,493329,514888,608324,621043,663656,543807,502210,54.41,null,null,null,null,null,null,null,2,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/16/20,83.3,-0.37,6.08,Ryan Pressly,669256,519151,null,blocked_ball,,,,,14,null,R,R,R,HOU,TEX,B,null,null,2,2,2020,1.2,-1.2,0.85,0.26,null,608336,null,2,9,Top,null,null,,,455117,,null,0.414378261,-121.0238396,-4.31415718,11.54603243,30.714707,-42.88559323,3.11,1.47,null,null,null,82,3305,6.2,631434,519151,455117,493329,514888,608324,621043,488726,543807,502210,54.34,null,null,null,null,null,null,null,60,6,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
CU,9/16/20,82.5,-0.41,6.16,Ryan Pressly,669256,519151,null,blocked_ball,,,,,14,null,R,R,R,HOU,TEX,B,null,null,1,2,2020,1.1,-0.9,0.83,0.37,null,608336,null,2,9,Top,null,null,,,455117,,null,0.757752777,-120.0510992,-4.740941527,10.01848068,27.12771838,-40.19866481,3.06,1.37,null,null,null,81.8,3191,6.2,631434,519151,455117,493329,514888,608324,621043,488726,543807,502210,54.3,null,null,null,null,null,null,null,60,5,Curveball,0,1,1,0,1,0,1,0,Standard,Strategic
CU,9/16/20,81.7,-0.32,6.21,Ryan Pressly,608336,519151,double,hit_into_play_score,,,,,14,Joey Gallo hits a ground-rule double (8) on a line drive down the right-field line.   Leody Taveras scores.  ,R,L,R,HOU,TEX,X,null,line_drive,1,2,2020,1.1,-1.3,0.74,1.35,null,665750,null,2,9,Top,221.48,114.05,,,455117,,null,0.241248821,-118.9558064,-1.853626647,10.45447227,26.61770602,-43.75610666,3.47,1.66,249,83,22,81,3152,6.1,631434,519151,455117,493329,514888,608324,621043,488726,543807,502210,54.36,0.607,0.546,1.25,1,1,1,4,59,5,Curveball,0,0,0,0,0,0,0,0,Infield shift,Strategic
CU,9/16/20,81.3,-0.45,6.32,Ryan Pressly,641432,519151,strikeout,swinging_strike,,,,,9,Willie Calhoun strikes out swinging.  ,R,L,R,HOU,TEX,S,2,null,1,2,2020,1.2,-1.2,0.47,1.58,null,null,665750,0,9,Top,null,null,,,455117,,null,-0.330137099,-118.3287823,-1.613225858,11.60827153,26.95710782,-43.05441908,3.2,1.49,null,null,null,80.2,3238,6,631434,519151,455117,493329,514888,608324,621043,488726,543807,502210,54.53,null,null,0,1,0,0,null,57,4,Curveball,0,0,0,0,0,0,0,0,Infield shift,Strategic
CU,9/16/20,83.2,-1.65,5.93,Josh James,608597,657624,null,swinging_strike,,,,,14,null,R,L,R,HOU,TEX,S,null,null,1,0,2020,0.5,-1.1,0.31,1.09,null,null,null,2,8,Top,null,null,,,455117,,null,3.523744668,-121.1595242,-2.442103969,4.088088292,25.97897274,-42.54057852,3.52,1.71,null,null,null,83.1,2820,6.4,631434,657624,455117,493329,514888,608324,621043,488726,543807,502210,54.11,null,null,null,null,null,null,null,50,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/16/20,83.6,-1.55,5.94,Josh James,608597,657624,null,ball,,,,,13,null,R,L,R,HOU,TEX,B,null,null,0,0,2020,0.7,-1.2,-0.89,1.63,null,null,null,2,8,Top,null,null,,,455117,,null,0.190786251,-121.7581143,-0.988644822,6.611970969,26.46879422,-44.45139948,3.49,1.62,null,null,null,83.1,2748,6.2,631434,657624,455117,493329,514888,608324,621043,488726,543807,502210,54.35,null,null,null,null,null,null,null,50,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/16/20,83.6,-1.63,5.94,Josh James,660731,657624,null,called_strike,,,,,7,null,R,L,R,HOU,TEX,S,null,null,0,0,2020,0.4,-1.3,-0.57,2.01,null,null,null,1,8,Top,null,null,,,455117,,null,1.654775575,-121.7673665,-0.001659973,3.483453768,26.4729207,-45.31808834,3.23,1.47,null,null,null,83.3,2777,6.3,631434,657624,455117,493329,514888,608324,621043,488726,543807,502210,54.2,null,null,null,null,null,null,null,49,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/15/20,81.2,-0.42,6.14,Ryan Pressly,608336,519151,null,blocked_ball,,,,,14,null,R,L,R,HOU,TEX,B,null,null,0,1,2020,1.3,-1.2,0.6,0.12,null,null,643396,2,9,Top,null,null,,,455117,,null,-0.138849799,-118.1467825,-4.397417913,11.6861157,28.05658329,-42.30692985,3.58,1.68,null,null,null,80.1,3268,6.1,631433,519151,455117,493329,514888,608324,608686,663656,543807,502210,54.39,null,null,null,null,null,null,null,68,2,Curveball,4,1,1,4,1,4,1,4,Infield shift,Standard
CU,9/15/20,80.4,-0.56,6.2,Ryan Pressly,608336,519151,null,swinging_strike,,,,,13,null,R,L,R,HOU,TEX,S,null,null,0,0,2020,1,-1.5,-0.46,1.31,null,null,643396,2,9,Top,null,null,,,455117,,null,-1.62553714,-116.8729114,-1.0780467,9.159686294,27.79437534,-45.84812535,3.58,1.68,null,null,null,78.9,3201,5.9,631433,519151,455117,493329,514888,608324,608686,663656,543807,502210,54.57,null,null,null,null,null,null,null,68,1,Curveball,4,1,1,4,1,4,1,4,Infield shift,Standard
CU,9/15/20,80,-0.54,6.2,Ryan Pressly,643396,519151,single,hit_into_play_no_out,,,,,5,"Isiah Kiner-Falefa singles on a sharp ground ball to center fielder George Springer, deflected by shortstop Jack Mayfield.  ",R,R,R,HOU,TEX,X,6,ground_ball,1,1,2020,1.3,-1.2,0.03,2.43,null,null,null,2,9,Top,115.48,88.03,,,455117,,null,-1.113235596,-116.4349005,0.77667939,11.55483783,26.10332724,-43.40924424,3.32,1.51,136,102.7,6,78.7,3209,5.8,631433,519151,455117,493329,514888,608324,608686,663656,543807,502210,54.71,0.621,0.559,0.9,1,1,0,4,67,3,Curveball,4,1,1,4,1,4,1,4,Standard,Standard
CU,9/15/20,79.6,-0.62,6.3,Ryan Pressly,641432,519151,null,ball,,,,,11,null,R,L,R,HOU,TEX,B,null,null,0,0,2020,1,-1.1,-0.27,3.49,null,null,null,1,9,Top,null,null,,,455117,,null,-1.171609466,-115.7396909,2.683350784,9.551217531,25.08915099,-42.54424352,3.26,1.48,null,null,null,78.3,3094,5.8,631433,519151,455117,493329,514888,608324,608686,663656,543807,502210,54.73,null,null,null,null,null,null,null,66,1,Curveball,4,1,1,4,1,4,1,4,Infield shift,Standard
CU,9/15/20,79.6,-0.67,6.28,Ryan Pressly,665750,519151,null,called_strike,,,,,5,null,R,L,R,HOU,TEX,S,null,null,1,1,2020,1.1,-1.1,0.08,2.81,null,null,null,0,9,Top,null,null,,,455117,,null,-0.361666671,-115.7675913,1.246120991,9.595257431,24.69106294,-42.38233892,3.47,1.59,null,null,null,78.4,3172,5.8,631433,519151,455117,493329,514888,608324,608686,663656,543807,502210,54.69,null,null,null,null,null,null,null,65,3,Curveball,4,1,1,4,1,4,1,4,Infield shift,Standard
